timestamp,log_type,EventID,user,action,risk,severity,date,hour
2026-02-11 07:20:26.832651+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-11,7
2026-02-11 07:35:19.530317+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-11,7
2026-03-04 07:12:56.307440+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-03-04,7
2026-03-04 07:13:13.859232+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-04,7
2026-03-04 07:13:32.430109+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-04,7
2026-03-04 07:13:32.431648+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-04,7
2026-03-11 07:30:51.398724+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-03-11,7
2026-03-11 07:31:01.953218+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-11,7
2026-03-24 04:02:56.673122+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-03-24,4
2026-03-24 04:03:04.911869+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-24,4
2026-03-25 05:14:03.217508+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-03-25,5
2026-03-25 05:14:21.659952+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-25,5
2026-03-25 05:17:21.875883+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-03-25,5
2026-03-25 05:17:28.491213+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-25,5
2026-03-25 16:48:41.534763+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-03-25,16
2026-03-25 16:48:47.666344+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-25,16
2026-03-26 04:28:38.609873+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-03-26,4
2026-03-26 04:28:44.275576+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-03-26,4
